time	frame	PresV	UV
68077	1262	2.59	0
68097	1262	2.59	0
68116	1263	2.59	0
68135	1263	2.59	0
68156	1264	2.59	0
68175	1264	2.60	0
68195	1264	2.60	0
68215	1265	2.59	0
68235	1265	2.59	0
68254	1266	2.59	0
68274	1266	2.58	0
68294	1266	2.60	0
68314	1267	2.59	0
68333	1267	2.59	0
68354	1268	2.58	0
68373	1268	2.59	0
68392	1268	2.60	0
68413	1269	2.60	0
68432	1269	2.59	0
68452	1270	2.59	0
68471	1270	2.59	0
68492	1270	2.58	0
68511	1271	2.58	0
68531	1271	2.59	0
68551	1272	2.59	0
68571	1272	2.59	0
68590	1272	2.59	0
68611	1273	2.59	0
68630	1273	2.58	0
68649	1273	2.59	0
68669	1274	2.59	0
68689	1274	2.59	0
68709	1275	2.58	0
68728	1275	2.58	0
68749	1275	2.58	0
68768	1276	2.58	0
68788	1276	2.59	0
68807	1277	2.58	0
68828	1277	2.58	0
68847	1277	2.59	0
68867	1278	2.58	0
68887	1278	2.59	0
68907	1279	2.58	0
68926	1279	2.58	0
68946	1279	2.59	0
68966	1280	2.59	0
68985	1280	2.58	0
69005	1281	2.59	0
69025	1281	2.59	0
69045	1281	2.59	0
69064	1282	2.58	0
69085	1282	2.58	0
69104	1283	2.59	0
69124	1283	2.59	0
69144	1283	2.59	0
69164	1284	2.57	0
69183	1284	2.58	0
69202	1285	2.58	0
69223	1285	2.59	0
69242	1285	2.58	0
69262	1286	2.58	0
69282	1286	2.58	0
69302	1287	2.58	0
69321	1287	2.58	0
69342	1287	2.58	0
69361	1288	2.58	0
69381	1288	2.59	0
69400	1288	2.58	0
69421	1289	2.58	0
69440	1289	2.58	0
69459	1290	2.58	0
69480	1290	2.58	0
69499	1290	2.58	0
69519	1291	2.58	0
69538	1291	2.58	0
69559	1292	2.58	0
69578	1292	2.58	0
69598	1292	2.58	0
69618	1293	2.58	0
69638	1293	2.58	0
69657	1294	2.58	0
69678	1294	2.58	0
69697	1294	2.58	0
69716	1295	2.58	0
69736	1295	2.59	0
69756	1296	2.58	0
69776	1296	2.58	0
69795	1296	2.59	0
69816	1297	2.58	0
69835	1297	2.58	0
69855	1298	2.58	0
69875	1298	2.58	0
69895	1298	2.57	0
69914	1299	2.58	0
69934	1299	2.58	0
69954	1300	2.58	0
69974	1300	2.58	0
69993	1300	2.58	0
70013	1301	2.58	0
70033	1301	2.58	0
70052	1302	2.58	0
70072	1302	2.57	0
70092	1302	2.58	0
70112	1303	2.58	0
70131	1303	2.58	0
70152	1304	2.58	0
70171	1304	2.58	0
70191	1304	2.58	0
70211	1305	2.58	0
70231	1305	2.58	0
70250	1305	2.58	0
70269	1306	2.58	0
70290	1306	2.58	0
70309	1307	2.58	0
70329	1307	2.58	0
70349	1307	2.58	0
70369	1308	2.58	0
70388	1308	2.58	0
70409	1309	2.57	0
70428	1309	2.58	0
70448	1309	2.58	0
70467	1310	2.58	0
70488	1310	2.57	0
70507	1311	2.57	0
70526	1311	2.58	0
70547	1311	2.57	0
70566	1312	2.58	0
70586	1312	2.58	0
70606	1313	2.58	0
70626	1313	2.58	0
70645	1313	2.57	0
70665	1314	2.58	0
70685	1314	2.57	0
70705	1315	2.56	0
70724	1315	2.57	0
70745	1315	2.57	0
70764	1316	2.57	0
70784	1316	2.57	0
70803	1317	2.57	0
70823	1317	2.57	0
70843	1317	2.57	0
70862	1318	2.57	0
70883	1318	2.57	0
70902	1319	2.57	0
70922	1319	2.57	0
70942	1319	2.57	0
70962	1320	2.57	0
70981	1320	2.57	0
71001	1321	2.57	0
71021	1321	2.57	0
71041	1321	2.57	0
71060	1322	2.57	0
71080	1322	2.57	0
71100	1322	2.57	0
71119	1323	2.58	0
71140	1323	2.57	0
71159	1324	2.57	0
71179	1324	2.57	0
71198	1324	2.57	0
71219	1325	2.57	0
71238	1325	2.56	0
71258	1326	2.57	0
71278	1326	2.57	0
71298	1326	2.57	0
71317	1327	2.57	0
71336	1327	2.56	0
71357	1328	2.57	0
71376	1328	2.57	0
71396	1328	2.57	0
71416	1329	2.57	0
71436	1329	2.57	0
71455	1330	2.57	0
71476	1330	2.56	0
71495	1330	2.57	0
71515	1331	2.56	0
71534	1331	2.57	0
71555	1332	2.55	0
71574	1332	2.55	0
71593	1332	2.57	0
71614	1333	2.56	0
71633	1333	2.58	0
71653	1334	2.57	0
71673	1334	2.57	0
71693	1334	2.56	0
71712	1335	2.57	0
71732	1335	2.57	0
71752	1336	2.56	0
71772	1336	2.56	0
71791	1336	2.56	0
71812	1337	2.56	0
71831	1337	2.56	0
71851	1338	2.56	0
71871	1338	2.56	0
71890	1338	2.56	0
71910	1339	2.56	0
71929	1339	2.56	0
71950	1339	2.57	0
71969	1340	2.56	0
71989	1340	2.58	0
72009	1341	2.56	0
72029	1341	2.56	0
72048	1341	2.56	0
72068	1342	2.56	0
72088	1342	2.56	0
72108	1343	2.56	0
72127	1343	2.56	0
72147	1343	2.56	0
72167	1344	2.56	0
72186	1344	2.57	0
72207	1345	2.56	0
72226	1345	2.55	0
72246	1345	2.56	0
72265	1346	2.56	0
72286	1346	2.57	0
72305	1347	2.56	0
72325	1347	2.55	0
72345	1347	2.56	0
72365	1348	2.55	0
72384	1348	2.56	0
72404	1349	2.56	0
72424	1349	2.57	0
72443	1349	2.56	0
72463	1350	2.56	0
72483	1350	2.56	0
72503	1351	2.55	0
72522	1351	2.56	0
72543	1351	2.55	0
72562	1352	2.55	0
72582	1352	2.56	0
72601	1353	2.56	0
72622	1353	2.56	0
72641	1353	2.55	0
72660	1354	2.56	0
72681	1354	2.55	0
72700	1354	2.55	0
72720	1355	2.55	0
72740	1355	2.55	0
72760	1356	2.55	0
72779	1356	2.55	0
72799	1356	2.56	0
72819	1357	2.55	0
72839	1357	2.55	0
72858	1358	2.55	0
72879	1358	2.55	0
72898	1358	2.56	0
72918	1359	2.55	0
72938	1359	2.55	0
72957	1360	2.54	0
72977	1360	2.56	0
72996	1360	2.55	0
73017	1361	2.55	0
73036	1361	2.55	0
73056	1362	2.56	0
73076	1362	2.55	0
73096	1362	2.55	0
73115	1363	2.56	0
73136	1363	2.55	0
73155	1364	2.55	0
73175	1364	2.55	0
73194	1364	2.55	0
73214	1365	2.55	0
73234	1365	2.55	0
73253	1366	2.56	0
73274	1366	2.55	0
73293	1366	2.54	0
73313	1367	2.55	0
73332	1367	2.56	0
73353	1368	2.55	0
73372	1368	2.55	0
73392	1368	2.56	0
73412	1369	2.54	0
73432	1369	2.55	0
73451	1370	2.55	0
73472	1370	2.54	0
73491	1370	2.54	0
73510	1371	2.54	0
73530	1371	2.55	0
73550	1371	2.55	0
73570	1372	2.54	0
73589	1372	2.54	0
73610	1373	2.55	0
73629	1373	2.55	0
73649	1373	2.55	0
73669	1374	2.55	0
73689	1374	2.55	0
73708	1375	2.54	0
73728	1375	2.55	0
73748	1375	2.54	0
73767	1376	2.55	0
73787	1376	2.55	0
73807	1377	2.55	0
73827	1377	2.54	0
73846	1377	2.55	0
73866	1378	2.54	0
73886	1378	2.54	0
73906	1379	2.54	0
73925	1379	2.54	0
73946	1379	2.55	0
73965	1380	2.54	0
73985	1380	2.55	0
74005	1381	2.54	0
74024	1381	2.53	0
74044	1381	2.54	0
74063	1382	2.54	0
74084	1382	2.55	0
74103	1383	2.55	0
74123	1383	2.55	0
74143	1383	2.54	0
74163	1384	2.54	0
74182	1384	2.55	0
74203	1385	2.55	0
74222	1385	2.54	0
74242	1385	2.54	0
74261	1386	2.54	0
74281	1386	2.54	0
74301	1387	2.54	0
74320	1387	2.54	0
74341	1387	2.54	0
74360	1388	2.54	0
74380	1388	2.54	0
74400	1388	2.54	0
74420	1389	2.54	0
74439	1389	2.54	0
74459	1390	2.55	0
74479	1390	2.54	0
74499	1390	2.54	0
74518	1391	2.54	0
74539	1391	2.54	0
74558	1392	2.53	0
74577	1392	2.54	0
74597	1392	2.54	0
74617	1393	2.54	0
74637	1393	2.54	0
74656	1394	2.54	0
74677	1394	2.54	0
74696	1394	2.54	0
74716	1395	2.54	0
74736	1395	2.54	0
74756	1396	2.54	0
74775	1396	2.54	0
74795	1396	2.54	0
74815	1397	2.54	0
74834	1397	2.53	0
74854	1398	2.54	0
74874	1398	2.54	0
74894	1398	2.54	0
74913	1399	2.54	0
74934	1399	2.54	0
74953	1400	2.54	0
74973	1400	2.54	0
74992	1400	2.54	0
75013	1401	2.54	0
75032	1401	2.54	0
75052	1402	2.54	0
75072	1402	2.54	0
75091	1402	2.54	0
75111	1403	2.54	0
75131	1403	2.54	0
75151	1404	2.54	0
75170	1404	2.54	0
75190	1404	2.54	0
75210	1405	2.54	0
75230	1405	2.54	0
75249	1405	2.54	0
75270	1406	2.54	0
75289	1406	2.54	0
75309	1407	2.54	0
75328	1407	2.54	0
75348	1407	2.54	0
75368	1408	2.54	0
75387	1408	2.54	0
75408	1409	2.54	0
75427	1409	2.54	0
75447	1409	2.54	0
75467	1410	2.54	0
75487	1410	2.54	0
75506	1411	2.54	0
75526	1411	2.54	0
75546	1411	2.54	0
75566	1412	2.54	0
75585	1412	2.54	0
75606	1413	2.54	0
75625	1413	2.54	0
75644	1413	2.54	0
75665	1414	2.54	0
75684	1414	2.54	0
75704	1415	2.54	0
75723	1415	2.54	0
75744	1415	2.54	0
75763	1416	2.54	0
75783	1416	2.55	0
75803	1417	2.54	0
75823	1417	2.53	0
75842	1417	2.54	0
75863	1418	2.54	0
75882	1418	2.53	0
75901	1419	2.53	0
75921	1419	2.54	0
75941	1419	2.54	0
75961	1420	2.54	0
75980	1420	2.53	0
76001	1421	2.54	0
76020	1421	2.54	0
76040	1421	2.54	0
76059	1422	2.54	0
76080	1422	2.54	0
76099	1422	2.54	0
76119	1423	2.54	0
76139	1423	2.55	0
76158	1424	2.54	0
76178	1424	2.54	0
76198	1424	2.53	0
76218	1425	2.54	0
76237	1425	2.54	0
76257	1426	2.54	0
76277	1426	2.54	0
76297	1426	2.54	0
76316	1427	2.54	0
76337	1427	2.54	0
76356	1428	2.53	0
76376	1428	2.54	0
76396	1428	2.54	0
76416	1429	2.54	0
76435	1429	2.54	0
76454	1430	2.54	0
76475	1430	2.54	0
76494	1430	2.54	0
76514	1431	2.54	0
76534	1431	2.54	0
76554	1432	2.54	0
76573	1432	2.53	0
76593	1432	2.54	0
76613	1433	2.54	0
76633	1433	2.54	0
76652	1434	2.54	0
76673	1434	2.54	0
76692	1434	2.54	0
76711	1435	2.54	0
76732	1435	2.54	0
76751	1436	2.53	0
76771	1436	2.53	0
76790	1436	2.53	0
76811	1437	2.52	0
76830	1437	2.53	0
76850	1437	2.54	0
76870	1438	2.54	0
76890	1438	2.54	0
76909	1439	2.54	0
76930	1439	2.53	0
76949	1439	2.53	0
76968	1440	2.54	0
76988	1440	2.54	0
77008	1441	2.53	0
77028	1441	2.52	0
77047	1441	2.53	0
77068	1442	2.53	0
77087	1442	2.52	0
77107	1443	2.53	0
77127	1443	2.54	0
77147	1443	2.53	0
77166	1444	2.53	0
77186	1444	2.53	0
77206	1445	2.53	0
77225	1445	2.53	0
77245	1445	2.53	0
77265	1446	2.53	0
77285	1446	2.54	0
77304	1447	2.53	0
77324	1447	2.53	0
77344	1447	2.53	0
77364	1448	2.53	0
77383	1448	2.54	0
77404	1449	2.53	0
77423	1449	2.53	0
77443	1449	2.53	0
77463	1450	2.53	0
77483	1450	2.53	0
77502	1451	2.53	0
77521	1451	2.53	0
77542	1451	2.53	0
77561	1452	2.52	0
77581	1452	2.53	0
77601	1453	2.53	0
77621	1453	2.53	0
77640	1453	2.54	0
77661	1454	2.54	0
77680	1454	2.52	0
77700	1454	2.52	0
77719	1455	2.53	0
77740	1455	2.53	0
77759	1456	2.52	0
77778	1456	2.54	0
77799	1456	2.54	0
77818	1457	2.53	0
77838	1457	2.52	0
77857	1458	2.54	0
77878	1458	2.52	0
77897	1458	2.52	0
77917	1459	2.52	0
77937	1459	2.53	0
77957	1460	2.52	0
77976	1460	2.53	0
77997	1460	2.53	0
78016	1461	2.53	0
78035	1461	2.52	0
78055	1462	2.54	0
78075	1462	2.52	0
78095	1462	2.52	0
78114	1463	2.53	0
78135	1463	2.53	0
78154	1464	2.52	0
78174	1464	2.53	0
78194	1464	2.53	0
78214	1465	2.53	0
78233	1465	2.53	0
78253	1466	2.52	0
78273	1466	2.52	0
78292	1466	2.52	0
78312	1467	2.52	0
78332	1467	2.52	0
78352	1468	2.52	0
78371	1468	2.53	0
78392	1468	2.52	0
78411	1469	2.53	0
78431	1469	2.52	0
78450	1469	2.52	0
78471	1470	2.51	0
78490	1470	2.52	0
78510	1471	2.53	0
78530	1471	2.53	0
78550	1471	2.53	0
78569	1472	2.52	0
78588	1472	2.52	0
78609	1473	2.51	0
78628	1473	2.52	0
78648	1473	2.52	0
78668	1474	2.52	0
78688	1474	2.51	0
78707	1475	2.51	0
78728	1475	2.52	0
78747	1475	2.52	0
78767	1476	2.52	0
78786	1476	2.52	0
78807	1477	2.51	0
78826	1477	2.51	0
78845	1477	2.53	0
78866	1478	2.52	0
78885	1478	2.52	0
78905	1479	2.52	0
78925	1479	2.52	0
78945	1479	2.52	0
78964	1480	2.52	0
78984	1480	2.52	0
79004	1481	2.51	0
79024	1481	2.53	0
79043	1481	2.52	0
79064	1482	2.52	0
79083	1482	2.52	0
79102	1483	2.51	0
79122	1483	2.52	0
79142	1483	2.53	0
79162	1484	2.52	0
79181	1484	2.53	0
79202	1485	2.52	0
79221	1485	2.52	0
79241	1485	2.52	0
79261	1486	2.52	0
79281	1486	2.52	0
79300	1486	2.52	0
79320	1487	2.51	0
79340	1487	2.52	0
79360	1488	2.52	0
79379	1488	2.51	0
79399	1488	2.51	0
79419	1489	2.53	0
79438	1489	2.50	0
79459	1490	2.52	0
79478	1490	2.51	0
79498	1490	2.50	0
79517	1491	2.52	0
79538	1491	2.51	0
79557	1492	2.50	0
79577	1492	2.51	0
79597	1492	2.52	0
79617	1493	2.52	0
79636	1493	2.51	0
79656	1494	2.51	0
79676	1494	2.50	0
79695	1494	2.51	0
79715	1495	2.52	0
79735	1495	2.51	0
79755	1496	2.51	0
79774	1496	2.51	0
79795	1496	2.51	0
79814	1497	2.51	0
79834	1497	2.51	0
79853	1498	2.52	0
79874	1498	2.51	0
79893	1498	2.51	0
79912	1499	2.51	0
79933	1499	2.51	0
79952	1500	2.51	0
79972	1500	2.51	0
79992	1500	2.50	0
80012	1501	2.51	0
80031	1501	2.52	0
80051	1502	2.51	0
80071	1502	2.51	0
80091	1502	2.51	0
80110	1503	2.51	0
80131	1503	2.51	0
80150	1503	2.50	0
80169	1504	2.50	0
80190	1504	2.50	0
80209	1505	2.50	0
80229	1505	2.51	0
80248	1505	2.51	0
80269	1506	2.50	0
80288	1506	2.50	0
80308	1507	2.51	0
80328	1507	2.51	0
80348	1507	2.51	0
80367	1508	2.50	0
80387	1508	2.52	0
80407	1509	2.50	0
80427	1509	2.50	0
80446	1509	2.52	0
80466	1510	2.51	0
80486	1510	2.51	0
80505	1511	2.51	0
80526	1511	2.51	0
80545	1511	2.50	0
80565	1512	2.50	0
80584	1512	2.51	0
80605	1513	2.51	0
80624	1513	2.50	0
80644	1513	2.50	0
80664	1514	2.50	0
80684	1514	2.50	0
80703	1515	2.50	0
80723	1515	2.50	0
80743	1515	2.50	0
80762	1516	2.50	0
80782	1516	2.51	0
80802	1517	2.51	0
80822	1517	2.51	0
80841	1517	2.51	0
80862	1518	2.50	0
80881	1518	2.50	0
80901	1519	2.50	0
80921	1519	2.50	0
80941	1519	2.50	0
80960	1520	2.50	0
80979	1520	2.51	0
81000	1520	2.50	0
81019	1521	2.50	0
81039	1521	2.50	0
81059	1522	2.50	0
81079	1522	2.50	0
81098	1522	2.50	0
81118	1523	2.49	0
81138	1523	2.50	0
81158	1524	2.50	0
81177	1524	2.49	0
81198	1524	2.50	0
81217	1525	2.50	0
81236	1525	2.49	0
81257	1526	2.50	0
81276	1526	2.50	0
81296	1526	2.49	0
81315	1527	2.50	0
81336	1527	2.50	0
81355	1528	2.50	0
81375	1528	2.50	0
81395	1528	2.50	0
81415	1529	2.50	0
81434	1529	2.49	0
81455	1530	2.50	0
81474	1530	2.49	0
81494	1530	2.49	0
81513	1531	2.50	0
81533	1531	2.50	0
81553	1532	2.49	0
81572	1532	2.48	0
81593	1532	2.50	0
81612	1533	2.50	0
81632	1533	2.49	0
81651	1534	2.50	0
81672	1534	2.49	0
81691	1534	2.50	0
81711	1535	2.50	0
81731	1535	2.50	0
81751	1536	2.49	0
81770	1536	2.49	0
81790	1536	2.50	0
81810	1537	2.49	0
81829	1537	2.50	0
81849	1537	2.50	0
81869	1538	2.50	0
81889	1538	2.49	0
81908	1539	2.49	0
81929	1539	2.50	0
81948	1539	2.49	0
81968	1540	2.49	0
81988	1540	2.49	0
82008	1541	2.49	0
82027	1541	2.50	0
82046	1541	2.49	0
82067	1542	2.49	0
82086	1542	2.49	0
82106	1543	2.49	0
82126	1543	2.49	0
82146	1543	2.49	0
82165	1544	2.49	0
82186	1544	2.49	0
82205	1545	2.49	0
82225	1545	2.49	0
82244	1545	2.49	0
82265	1546	2.49	0
82284	1546	2.50	0
82304	1547	2.48	0
82324	1547	2.49	0
82343	1547	2.49	0
82363	1548	2.49	0
82382	1548	2.49	0
82403	1549	2.49	0
82422	1549	2.49	0
82442	1549	2.49	0
82462	1550	2.49	0
82482	1550	2.48	0
82501	1551	2.48	0
82522	1551	2.49	0
82541	1551	2.49	0
82561	1552	2.49	0
82580	1552	2.49	0
82600	1552	2.49	0
82620	1553	2.49	0
82639	1553	2.49	0
82660	1554	2.49	0
82679	1554	2.48	0
82699	1554	2.50	0
82719	1555	2.49	0
82739	1555	2.49	0
82758	1556	2.48	0
82778	1556	2.48	0
82798	1556	2.49	0
82818	1557	2.49	0
82837	1557	2.49	0
82857	1558	2.49	0
82877	1558	2.49	0
82896	1558	2.48	0
82916	1559	2.49	0
82936	1559	2.48	0
82956	1560	2.47	0
82975	1560	2.49	0
82996	1560	2.48	0
83015	1561	2.49	0
83035	1561	2.49	0
83055	1562	2.49	0
83075	1562	2.49	0
83094	1562	2.48	0
83113	1563	2.49	0
83134	1563	2.48	0
83153	1564	2.48	0
83173	1564	2.49	0
83193	1564	2.48	0
83213	1565	2.49	0
83232	1565	2.48	0
83253	1566	2.48	0
83272	1566	2.48	0
83292	1566	2.48	0
83311	1567	2.48	0
83332	1567	2.48	0
83351	1568	2.49	0
83371	1568	2.49	0
83391	1568	2.48	0
83410	1569	2.48	0
83430	1569	2.47	0
83450	1569	2.49	0
83470	1570	2.49	0
83489	1570	2.48	0
83509	1571	2.48	0
83529	1571	2.48	0
83549	1571	2.48	0
83568	1572	2.48	0
83589	1572	2.48	0
83608	1573	2.48	0
83628	1573	2.48	0
83647	1573	2.48	0
83667	1574	2.48	0
83687	1574	2.47	0
83706	1575	2.48	0
83727	1575	2.48	0
83746	1575	2.48	0
83766	1576	2.48	0
83786	1576	2.48	0
83806	1577	2.49	0
83825	1577	2.48	0
83845	1577	2.48	0
83865	1578	2.48	0
83885	1578	2.48	0
83904	1579	2.48	0
83924	1579	2.47	0
83944	1579	2.47	0
83963	1580	2.47	0
83984	1580	2.49	0
84003	1581	2.48	0
84023	1581	2.48	0
84042	1581	2.48	0
84063	1582	2.49	0
84082	1582	2.47	0
84102	1583	2.47	0
84122	1583	2.47	0
84142	1583	2.48	0
84161	1584	2.47	0
84180	1584	2.48	0
84201	1585	2.48	0
84220	1585	2.47	0
84240	1585	2.47	0
84260	1586	2.47	0
84280	1586	2.47	0
84299	1586	2.47	0
84320	1587	2.47	0
84339	1587	2.47	0
84359	1588	2.47	0
84378	1588	2.48	0
84399	1588	2.47	0
84418	1589	2.47	0
84438	1589	2.47	0
84458	1590	2.47	0
84477	1590	2.47	0
84497	1590	2.47	0
84517	1591	2.48	0
84537	1591	2.47	0
84556	1592	2.48	0
84576	1592	2.48	0
84596	1592	2.47	0
84616	1593	2.47	0
84635	1593	2.47	0
84656	1594	2.46	0
84675	1594	2.47	0
84695	1594	2.47	0
84715	1595	2.48	0
84734	1595	2.47	0
84754	1596	2.47	0
84773	1596	2.47	0
84794	1596	2.48	0
84813	1597	2.46	0
84833	1597	2.47	0
84853	1598	2.47	0
84873	1598	2.47	0
84892	1598	2.47	0
84912	1599	2.47	0
84932	1599	2.47	0
84952	1600	2.47	0
84971	1600	2.47	0
84992	1600	2.47	0
85011	1601	2.47	0
85030	1601	2.47	0
85051	1602	2.47	0
85070	1602	2.47	0
85090	1602	2.47	0
85109	1603	2.47	0
85130	1603	2.47	0
85149	1603	2.47	0
85169	1604	2.47	0
85189	1604	2.47	0
85209	1605	2.47	0
85228	1605	2.47	0
85249	1605	2.47	0
85268	1606	2.46	0
85287	1606	2.47	0
85307	1607	2.47	0
85327	1607	2.47	0
85347	1607	2.47	0
85366	1608	2.47	0
85387	1608	2.47	0
85406	1609	2.47	0
85426	1609	2.46	0
85445	1609	2.47	0
85466	1610	2.47	0
85485	1610	2.47	0
85505	1611	2.47	0
85525	1611	2.47	0
85544	1611	2.47	0
85564	1612	2.47	0
85584	1612	2.47	0
85604	1613	2.47	0
85623	1613	2.47	0
85643	1613	2.48	0
85663	1614	2.46	0
85683	1614	2.47	0
85702	1615	2.46	0
85723	1615	2.47	0
85742	1615	2.47	0
85762	1616	2.46	0
85782	1616	2.47	0
85801	1617	2.47	0
85821	1617	2.46	0
85840	1617	2.47	0
85861	1618	2.47	0
85880	1618	2.46	0
85900	1618	2.47	0
85920	1619	2.46	0
85940	1619	2.46	0
85959	1620	2.46	0
85980	1620	2.47	0
85999	1620	2.46	0
86019	1621	2.47	0
86038	1621	2.47	0
86059	1622	2.46	0
86078	1622	2.45	0
86097	1622	2.46	0
86118	1623	2.45	0
86137	1623	2.46	0
86157	1624	2.46	0
86176	1624	2.46	0
86197	1624	2.46	0
86216	1625	2.46	0
86236	1625	2.46	0
86256	1626	2.46	0
86276	1626	2.12	0
86295	1626	1.35	0
86316	1627	0.79	0
86335	1627	0.54	0
86354	1628	0.51	0
86374	1628	0.51	0
86394	1628	0.50	0
86414	1629	0.50	0
86433	1629	0.50	0
86454	1630	0.49	0
86473	1630	0.51	0
86493	1630	0.50	0
86513	1631	0.49	0
86533	1631	0.50	0
86552	1632	0.50	0
86572	1632	0.51	0
86592	1632	0.51	0
86611	1633	0.51	0
86631	1633	0.50	0
86651	1634	0.49	0
86671	1634	0.51	0
86690	1634	0.50	0
86710	1635	0.50	0
86730	1635	0.51	0
86750	1635	0.50	0
86769	1636	0.50	0
86790	1636	0.50	0
86809	1637	0.50	0
86829	1637	0.50	0
86849	1637	0.50	0
86868	1638	0.50	0
86888	1638	0.50	0
86907	1639	0.50	0
86928	1639	0.50	0
86947	1639	0.49	0
86967	1640	0.50	0
86987	1640	0.50	0
87007	1641	0.50	0
87026	1641	0.50	0
87047	1641	0.50	0
87066	1642	0.49	0
87086	1642	0.49	0
87105	1643	0.50	0
87126	1643	0.50	0
87145	1643	0.49	0
87164	1644	0.51	0
87185	1644	0.49	0
87204	1645	0.50	0
87224	1645	0.51	0
87244	1645	0.50	0
87264	1646	0.50	0
87283	1646	0.50	0
87303	1647	0.50	0
87323	1647	0.50	0
87343	1647	0.50	0
87362	1648	0.51	0
87383	1648	0.51	0
87402	1649	0.49	0
87421	1649	0.50	0
87441	1649	0.51	0
87461	1650	0.51	0
87481	1650	0.50	0
87500	1650	0.50	0
87521	1651	0.49	0
87540	1651	0.50	0
87560	1652	0.49	0
87580	1652	0.50	0
87600	1652	0.51	0
87619	1653	0.50	0
87639	1653	0.50	0
87659	1654	0.50	0
87678	1654	0.50	0
87698	1654	0.50	0
87718	1655	0.51	0
87738	1655	0.49	0
87757	1656	0.51	0
87778	1656	0.49	0
87797	1656	0.49	0
87817	1657	0.50	0
87836	1657	0.50	0
87857	1658	0.50	0
87876	1658	0.50	0
87896	1658	0.50	0
87916	1659	0.50	0
87936	1659	0.50	0
87955	1660	0.50	0
87974	1660	0.50	0
87995	1660	0.51	0
88014	1661	0.51	0
88034	1661	0.50	0
88054	1662	0.50	0
88074	1662	0.49	0
88093	1662	0.50	0
88114	1663	0.50	0
88133	1663	0.50	0
88153	1664	0.51	0
88172	1664	0.50	0
88193	1664	0.50	0
88212	1665	0.51	0
88231	1665	0.51	0
88252	1666	0.50	0
88271	1666	0.51	0
88291	1666	0.50	0
88311	1667	0.50	0
88331	1667	0.50	0
88350	1667	0.50	0
88370	1668	0.51	0
88390	1668	0.50	0
88410	1669	0.51	0
88429	1669	0.49	0
88450	1669	0.50	0
88469	1670	0.50	0
88488	1670	0.51	0
88509	1671	0.50	0
88528	1671	0.50	0
88548	1671	0.51	0
88567	1672	0.51	0
88588	1672	0.50	0
88607	1673	0.50	0
88627	1673	0.50	0
88647	1673	0.50	0
88667	1674	0.50	0
88686	1674	0.49	0
88706	1675	0.51	0
88726	1675	0.50	0
88745	1675	0.50	0
88765	1676	0.50	0
88785	1676	0.50	0
88805	1677	0.51	0
88824	1677	0.50	0
88845	1677	0.50	0
88864	1678	0.51	0
88884	1678	0.50	0
88903	1679	0.50	0
88924	1679	0.50	0
88943	1679	0.50	0
88963	1680	0.50	0
88983	1680	0.50	0
89003	1681	0.51	0
89022	1681	0.50	0
89042	1681	0.50	0
89062	1682	0.50	0
89081	1682	0.50	0
89101	1683	0.51	0
89121	1683	0.51	0
89141	1683	0.51	0
89160	1684	0.51	0
89181	1684	0.50	0
89200	1684	0.51	0
89220	1685	0.51	0
89239	1685	0.50	0
89260	1686	0.50	0
89279	1686	0.50	0
89298	1686	0.50	0
89319	1687	0.50	0
89338	1687	0.51	0
89358	1688	0.50	0
89378	1688	0.50	0
89398	1688	0.50	0
89417	1689	0.51	0
89437	1689	0.50	0
89457	1690	0.50	0
89477	1690	0.50	0
89496	1690	0.50	0
89517	1691	0.50	0
89536	1691	0.51	0
89555	1692	0.51	0
89576	1692	0.50	0
89595	1692	0.50	0
89615	1693	0.50	0
89634	1693	0.50	0
89655	1694	0.51	0
89674	1694	0.50	0
89694	1694	0.50	0
89714	1695	0.50	0
89734	1695	0.50	0
89753	1696	0.51	0
89774	1696	0.51	0
89793	1696	0.50	0
89812	1697	0.50	0
89832	1697	0.50	0
89852	1698	0.50	0
89872	1698	0.50	0
89891	1698	0.51	0
89912	1699	0.51	0
89931	1699	0.50	0
89951	1700	0.50	0
89970	1700	0.51	0
89991	1700	0.49	0
90010	1701	0.50	0
90030	1701	0.51	0
90050	1701	0.50	0
90070	1702	0.51	0
90089	1702	0.51	0
90109	1703	0.51	0
90129	1703	0.50	0
90148	1703	0.50	0
90168	1704	0.49	0
90188	1704	0.51	0
90208	1705	0.51	0
90227	1705	0.50	0
90248	1705	0.50	0
90267	1706	0.50	0
90287	1706	0.50	0
90307	1707	0.50	0
90327	1707	0.50	0
90346	1707	0.50	0
90365	1708	0.50	0
90386	1708	0.50	0
90405	1709	0.50	0
90425	1709	0.49	0
90445	1709	0.51	0
90465	1710	0.50	0
90484	1710	0.50	0
90504	1711	0.50	0
90524	1711	0.50	0
90544	1711	0.50	0
90563	1712	0.51	0
90584	1712	0.50	0
90603	1713	0.50	0
90622	1713	0.50	0
90643	1713	0.50	0
90662	1714	0.50	0
90682	1714	0.50	0
90701	1715	0.50	0
90722	1715	0.50	0
90741	1715	0.51	0
90761	1716	0.50	0
90781	1716	0.50	0
90801	1717	0.50	0
90820	1717	0.50	0
90841	1717	0.50	0
90860	1718	0.49	0
90880	1718	0.50	0
90899	1718	0.51	0
90919	1719	0.50	0
90939	1719	0.50	0
90958	1720	0.50	0
90979	1720	0.51	0
90998	1720	0.50	0
91018	1721	0.49	0
91038	1721	0.50	0
91058	1722	0.50	0
91077	1722	0.50	0
