"Time","variable","value","SEDisp","Pressure_Level","Genotype","Basal_pressure","Category_pressure","Press","SEPress"
61,"132.5_WT_100",0.0740225387910904,0.0330815900487636,"132.5","WT","100","32.5",88.4083333333333,3.26430503959006
62,"132.5_WT_100",0.0632385213455782,0.0371267385412917,"132.5","WT","100","32.5",96.0458333333333,3.11768388382773
63,"132.5_WT_100",0.03222849371319,0.0358753841136909,"132.5","WT","100","32.5",95.996875,3.01061427047542
64,"132.5_WT_100",0.00566784030777987,0.0276995583323303,"132.5","WT","100","32.5",95.9833333333333,2.94690169511887
65,"132.5_WT_100",-0.0241426269531367,0.0437832977983777,"132.5","WT","100","32.5",96.490625,2.62737801512744
66,"132.5_WT_100",-0.0243400593049294,0.0511956117973578,"132.5","WT","100","32.5",87.7010416666667,10.2828003253191
67,"132.5_WT_100",-0.0483927928402311,0.0671257099451492,"132.5","WT","100","32.5",85.4114583333333,12.680364009046
68,"132.5_WT_100",-0.0605225524387673,0.0602220746106714,"132.5","WT","100","32.5",100.488541666667,1.73891532208899
69,"132.5_WT_100",-0.0365607453530803,0.0631096222853091,"132.5","WT","100","32.5",97.6229166666667,1.2645063214469
70,"132.5_WT_100",-0.0846589529842391,0.0691201553699838,"132.5","WT","100","32.5",95.984375,3.22381066234231
71,"132.5_WT_100",-0.127070671528194,0.0570868409626146,"132.5","WT","100","32.5",98.365625,0.859331438289872
72,"132.5_WT_100",-0.113387530625319,0.0733846029845696,"132.5","WT","100","32.5",98.953125,0.370572093141506
73,"132.5_WT_100",-0.0875719514385811,0.0663115304540097,"132.5","WT","100","32.5",99.31875,0.559723568460612
74,"132.5_WT_100",-0.134056264407294,0.0697193683131384,"132.5","WT","100","32.5",99.7385416666667,0.437082514099963
75,"132.5_WT_100",-0.142320933820979,0.0694616774715239,"132.5","WT","100","32.5",100.00625,0.482850423267909
76,"132.5_WT_100",-0.124572627267704,0.0901260656625719,"132.5","WT","100","32.5",100.264583333333,0.116443238437351
77,"132.5_WT_100",-0.132410240250076,0.0783677629054052,"132.5","WT","100","32.5",100.25625,0.140811989876772
78,"132.5_WT_100",-0.138065327023674,0.0868720566350072,"132.5","WT","100","32.5",100.167708333333,0.15971335271267
79,"132.5_WT_100",-0.158501203536597,0.0711094299102009,"132.5","WT","100","32.5",100.039583333333,0.15088533576399
80,"132.5_WT_100",-0.130871404752582,0.0784728061901442,"132.5","WT","100","32.5",99.9114583333333,0.150960826067376
81,"132.5_WT_100",-0.121646773755416,0.0713490900869162,"132.5","WT","100","32.5",99.7958333333333,0.156782080161358
82,"132.5_WT_100",-0.12963593848911,0.0717694601263041,"132.5","WT","100","32.5",99.7145833333333,0.168031520893816
83,"132.5_WT_100",-0.119411127231322,0.0649064448890924,"132.5","WT","100","32.5",99.6916666666667,0.210685935382631
84,"132.5_WT_100",-0.111581935298671,0.0842720391687634,"132.5","WT","100","32.5",99.596875,0.211214452959285
85,"132.5_WT_100",-0.141046621873856,0.0712625059203677,"132.5","WT","100","32.5",99.5729166666667,0.259743922704542
86,"132.5_WT_100",-0.118903573836419,0.0822226928488291,"132.5","WT","100","32.5",99.3416666666667,0.273606594541118
87,"132.5_WT_100",-0.124156601874278,0.0690073802836769,"132.5","WT","100","32.5",99.3010416666667,0.287212076538785
88,"132.5_WT_100",-0.141705386693133,0.0604266637038899,"132.5","WT","100","32.5",99.1947916666667,0.284327300639399
89,"132.5_WT_100",-0.149842346440992,0.0748600719428824,"132.5","WT","100","32.5",99.165625,0.327907500666049
90,"132.5_WT_100",-0.114872960716804,0.0777643493855415,"132.5","WT","100","32.5",99.1010416666667,0.267363591258339
91,"132.5_WT_100",-0.131352115965985,0.0776547997229226,"132.5","WT","100","32.5",99.4354166666667,0.26216910361232
92,"132.5_WT_100",-0.119090435469508,0.0760676224993413,"132.5","WT","100","32.5",99.7677083333333,0.362623452398169
93,"132.5_WT_100",-0.13224314408391,0.0567383303308395,"132.5","WT","100","32.5",99.6833333333333,0.384156159473089
94,"132.5_WT_100",-0.10147592320854,0.0694631833428256,"132.5","WT","100","32.5",99.5645833333333,0.374694609445106
95,"132.5_WT_100",-0.0995937544525665,0.0316156550788206,"132.5","WT","100","32.5",99.4364583333333,0.408492076924043
96,"132.5_WT_100",-0.0939171621649817,0.0514135633171031,"132.5","WT","100","32.5",99.4385416666667,0.383753449586377
97,"132.5_WT_100",-0.0886815583650225,0.0513921717868184,"132.5","WT","100","32.5",99.065625,0.567690653394427
98,"132.5_WT_100",-0.112597116096128,0.0595217651911063,"132.5","WT","100","32.5",99.46875,0.278248841030334
99,"132.5_WT_100",-0.0881752979258421,0.0354232509973809,"132.5","WT","100","32.5",99.3708333333333,0.266722609691856
100,"132.5_WT_100",-0.0950786015468273,0.0410172325570383,"132.5","WT","100","32.5",99.2947916666667,0.259689610066303
101,"132.5_WT_100",-0.107553314821603,0.0597295587207664,"132.5","WT","100","32.5",99.8364583333333,0.479060789933165
102,"132.5_WT_100",-0.0817566977738259,0.0561770470498614,"132.5","WT","100","32.5",99.4895833333333,0.277047107594345
103,"132.5_WT_100",-0.118794947021295,0.0559535996943039,"132.5","WT","100","32.5",99.4145833333333,0.254285107307943
104,"132.5_WT_100",-0.0989752494157945,0.0445789765489815,"132.5","WT","100","32.5",99.359375,0.229503776672506
105,"132.5_WT_100",-0.0974699337495571,0.0343360725921523,"132.5","WT","100","32.5",99.3010416666667,0.227750120060348
106,"132.5_WT_100",-0.128488548205575,0.0532347832049103,"132.5","WT","100","32.5",99.4302083333333,0.266341965402981
